pincode,city,state,pickup,delivery,zone
271211,Gonda,Uttar Pradesh,N,N,d
271212,Gonda,Uttar Pradesh,N,N,d
271214,Gonda,Uttar Pradesh,Y,Y,d
271215,TULSIPUR,Uttar Pradesh,Y,Y,d
271301,Gonda,Uttar Pradesh,Y,Y,d
271302,Nawabganj,Uttar Pradesh,Y,Y,d
271303,Nawabganj,Uttar Pradesh,Y,Y,d
271304,Nawabganj,Uttar Pradesh,Y,Y,d
271305,Itava,Uttar Pradesh,Y,Y,d
271306,Utraula,Uttar Pradesh,Y,Y,d
271307,Gonda,Uttar Pradesh,Y,Y,d
271308,MANKAPUR,Uttar Pradesh,Y,Y,d
271309,Nawabganj,Uttar Pradesh,Y,Y,d
271310,Gonda,Uttar Pradesh,Y,Y,d
271311,Colonejganj,Uttar Pradesh,Y,Y,d
271312,Gonda,Uttar Pradesh,Y,Y,d
271313,Itava,Uttar Pradesh,Y,Y,d
271317,Nawabganj,Uttar Pradesh,Y,Y,d
271318,Colonejganj,Uttar Pradesh,Y,Y,d
271319,Nawabganj,Uttar Pradesh,Y,Y,d
271320,Nawabganj,Uttar Pradesh,Y,Y,d
271329,Nawabganj,Uttar Pradesh,N,N,d
271401,Gonda,Uttar Pradesh,Y,Y,d
271402,TARAPGANJ,Uttar Pradesh,Y,Y,d
271403,Nawabganj,Uttar Pradesh,Y,Y,d
271404,Gonda,Uttar Pradesh,Y,Y,d
271405,Gonda,Uttar Pradesh,Y,Y,d
271406,Tarapganj,Uttar Pradesh,N,N,d
271502,Colonejganj,Uttar Pradesh,Y,Y,d
271503,Gonda,Uttar Pradesh,Y,Y,d
271504,Colonejganj,Uttar Pradesh,Y,Y,d
271506,Colonelganj,Uttar Pradesh,N,Y,d
271601,Gonda,Uttar Pradesh,Y,Y,d
271602,Gonda,Uttar Pradesh,Y,Y,d
271603,Gonda,Uttar Pradesh,Y,Y,d
271604,Utraula,Uttar Pradesh,Y,Y,d
271605,Balrampur,Uttar Pradesh,Y,Y,d
271606,Balrampur,Uttar Pradesh,Y,Y,d
271607,Utraula,Uttar Pradesh,Y,Y,d
271608,Gonda,Uttar Pradesh,Y,Y,d
271609,Utraula,Uttar Pradesh,Y,Y,d
271801,Bahraich,Uttar Pradesh,Y,Y,d
271802,Bahraich,Uttar Pradesh,Y,Y,d
271803,Bhinga,Uttar Pradesh,Y,Y,d
271804,Bhinga,Uttar Pradesh,Y,Y,d
271805,Ikauna,Uttar Pradesh,Y,Y,d
271806,Bahraich,Uttar Pradesh,Y,Y,d
271821,Ikauna,Uttar Pradesh,Y,Y,d
271823,Bahraich,Uttar Pradesh,Y,Y,d
271824,Bahraich,Uttar Pradesh,Y,Y,d
271825,Bahraich,Uttar Pradesh,Y,Y,d
271826,Bhinga,Uttar Pradesh,Y,Y,d
271828,Gonda,Uttar Pradesh,N,Y,d
271830,Nanpara,Uttar Pradesh,Y,Y,d
271831,Bhinga,Uttar Pradesh,Y,Y,d
271832,Bhinga,Uttar Pradesh,Y,Y,d
271835,Ikauna,Uttar Pradesh,Y,Y,d
271836,Kunda,Uttar Pradesh,Y,Y,d
271840,Bhinga,Uttar Pradesh,Y,Y,d
271841,Nighasan,Uttar Pradesh,Y,Y,d
271845,Ikauna,Uttar Pradesh,Y,Y,d
271851,Bahraich,Uttar Pradesh,Y,Y,d
271855,BAHRAICH,Uttar Pradesh,Y,Y,d
271857,Gonda,Uttar Pradesh,N,N,d
271861,Balrampur,Uttar Pradesh,Y,Y,d
271865,Nanpara,Uttar Pradesh,Y,Y,d
271870,Bahraich,Uttar Pradesh,Y,Y,d
271871,Bahraich,Uttar Pradesh,Y,Y,d
271872,Bahraich,Uttar Pradesh,Y,Y,d
271875,Bahraich,Uttar Pradesh,Y,Y,d
271881,Nanpara,Uttar Pradesh,Y,Y,d
271882,Nanpara,Uttar Pradesh,Y,Y,d
271901,Colonejganj,Uttar Pradesh,Y,Y,d
271902,Bahraich,Uttar Pradesh,Y,Y,d
271903,Colonejganj,Uttar Pradesh,Y,Y,d
271904,Colonejganj,Uttar Pradesh,Y,Y,d
272001,Basti,Uttar Pradesh,Y,Y,d
272002,Basti,Uttar Pradesh,Y,Y,d
272003,Basti,Uttar Pradesh,Y,Y,d
272024,Basti,Uttar Pradesh,N,N,d
272072,Basti,Uttar Pradesh,N,N,d
272102,Basti,Uttar Pradesh,N,Y,d
272105,Basti,Uttar Pradesh,Y,Y,d
272123,Basti,Uttar Pradesh,Y,Y,d
272124,Basti,Uttar Pradesh,Y,Y,d
272125,Basti,Uttar Pradesh,Y,Y,d
272126,Basti,Uttar Pradesh,Y,Y,d
272127,Itava,Uttar Pradesh,Y,Y,d
272128,Harraiya,Uttar Pradesh,Y,Y,d
272129,Nawabganj,Uttar Pradesh,Y,Y,d
272130,Itava,Uttar Pradesh,Y,Y,d
272131,Harraiya,Uttar Pradesh,Y,Y,d
272141,Basti,Uttar Pradesh,Y,Y,d
272148,Rudhauli,Uttar Pradesh,Y,Y,d
272149,Basti,Uttar Pradesh,Y,Y,d
272150,Rudhauli,Uttar Pradesh,Y,Y,d
272151,Rudhauli,Uttar Pradesh,Y,Y,d
272152,Bansi,Uttar Pradesh,Y,Y,d
272153,Bansi,Uttar Pradesh,Y,Y,d
272154,Menhdawal,Uttar Pradesh,Y,Y,d
272155,Harraiya,Uttar Pradesh,Y,Y,d
272159,Haraiya,Uttar Pradesh,N,N,d
272161,Itava,Uttar Pradesh,Y,Y,d
272162,Dhanghata,Uttar Pradesh,Y,Y,d
272163,Itava,Uttar Pradesh,Y,Y,d
272164,Khalilabad,Uttar Pradesh,Y,Y,d
272165,Sikriganj,Uttar Pradesh,Y,Y,d
272170,Basti,Uttar Pradesh,Y,Y,d
272171,Dhanghata,Uttar Pradesh,Y,Y,d
272172,Dhanghata,Uttar Pradesh,Y,Y,d
272173,Khalilabad,Uttar Pradesh,Y,Y,d
272175,Khalilabad,Uttar Pradesh,Y,Y,d
272176,Dhanghata,Uttar Pradesh,Y,Y,d
272177,Khalilabad,Uttar Pradesh,Y,Y,d
272178,Basti,Uttar Pradesh,Y,Y,d
272181,Itava,Uttar Pradesh,Y,Y,d
272182,Basti,Uttar Pradesh,Y,Y,d
272183,Basti,Uttar Pradesh,N,Y,d
272189,Domariyaganj,Uttar Pradesh,Y,Y,d
272190,Basti,Uttar Pradesh,Y,Y,d
272191,Domariyaganj,Uttar Pradesh,Y,Y,d
272192,Domariyaganj,Uttar Pradesh,Y,Y,d
272193,Domariyaganj,Uttar Pradesh,Y,Y,d
272194,Rudhauli,Uttar Pradesh,Y,Y,d
272195,Domariyaganj,Uttar Pradesh,Y,Y,d
272199,Menhdawal,Uttar Pradesh,Y,Y,d
272200,Basti,Uttar Pradesh,N,N,d
272201,Shohratgarh,Uttar Pradesh,Y,Y,d
272202,Naugarh,Uttar Pradesh,Y,Y,d
272203,Naugarh,Uttar Pradesh,Y,Y,d
272204,Naugarh,Uttar Pradesh,Y,Y,d
272205,Shohratgarh,Uttar Pradesh,Y,Y,d
272206,Naugarh,Uttar Pradesh,Y,Y,d
272207,Naugarh,Uttar Pradesh,Y,Y,d
272208,Naugarh,Uttar Pradesh,Y,Y,d
272209,Khalilabad,Uttar Pradesh,Y,Y,d
272264,Basti,Uttar Pradesh,N,N,d
272269,Basti,Uttar Pradesh,N,N,d
272270,Menhdawal,Uttar Pradesh,Y,Y,d
272271,Menhdawal,Uttar Pradesh,Y,Y,d
272301,Tanda,Uttar Pradesh,Y,Y,d
272302,Basti,Uttar Pradesh,Y,Y,d
273001,Gorakhpur,Uttar Pradesh,Y,Y,d
273002,Gorakhpur,Uttar Pradesh,Y,Y,d
273003,Gorakhpur,Uttar Pradesh,Y,Y,d
273004,Gorakhpur,Uttar Pradesh,Y,Y,d
273005,Gorakhpur,Uttar Pradesh,Y,Y,d
273006,Gorakhpur,Uttar Pradesh,Y,Y,d
273007,Gorakhpur,Uttar Pradesh,Y,Y,d
273008,Gorakhpur,Uttar Pradesh,Y,Y,d
273009,Gorakhpur,Uttar Pradesh,Y,Y,d
273010,Gorakhpur,Uttar Pradesh,Y,Y,d
273011,Gorakhpur,Uttar Pradesh,Y,Y,d
273012,Gorakhpur,Uttar Pradesh,Y,Y,d
273013,Gorakhpur,Uttar Pradesh,Y,Y,d
273014,Gorakhpur,Uttar Pradesh,Y,Y,d
273015,Gorakhpur,Uttar Pradesh,Y,Y,d
273016,Gorakhpur,Uttar Pradesh,Y,Y,d
273017,Gorakhpur,Uttar Pradesh,Y,Y,d
273028,Gorakhpur,Uttar Pradesh,N,N,d
273030,Gorakhpur,Uttar Pradesh,N,N,d
273103,Gorakhpur,Uttar Pradesh,N,N,d
273125,Gonda,Uttar Pradesh,N,N,d
273151,Kaptanganj,Uttar Pradesh,Y,Y,d
273152,Bhathat,Uttar Pradesh,Y,Y,d
273153,Gorakhpur,Uttar Pradesh,N,N,d
273155,Anandnagar,Uttar Pradesh,Y,Y,d
273157,Brijmanganj,Uttar Pradesh,Y,Y,d
273158,Anandnagar,Uttar Pradesh,Y,Y,d
273161,Anandnagar,Uttar Pradesh,Y,Y,d
273162,Brijmanganj,Uttar Pradesh,Y,Y,d
273163,Nichlaul,Uttar Pradesh,Y,Y,d
273164,Nautanwa,Uttar Pradesh,Y,Y,d
273165,Anandnagar,Uttar Pradesh,Y,Y,d
273169,Kolhui,Uttar Pradesh,N,Y,d
273200,Gorakhpur,Uttar Pradesh,Y,Y,d
273201,Deoria,Uttar Pradesh,Y,Y,d
273202,Gorakhpur,Uttar Pradesh,Y,Y,d
273203,Deoria,Uttar Pradesh,Y,Y,d
273207,Nichlaul,Uttar Pradesh,Y,Y,d
273209,Gorakhpur,Uttar Pradesh,Y,Y,d
273211,Sikriganj,Uttar Pradesh,Y,Y,d
273212,Gorakhpur,Uttar Pradesh,Y,Y,d
273213,Sikriganj,Uttar Pradesh,Y,Y,d
273215,Gonda,Uttar Pradesh,N,N,d
273301,Kaptanganj,Uttar Pradesh,Y,Y,d
273302,Maharajganj,Uttar Pradesh,Y,Y,d
273303,Maharajganj,Uttar Pradesh,Y,Y,d
273304,Nichlaul,Uttar Pradesh,Y,Y,d
273305,Nichlaul,Uttar Pradesh,Y,Y,d
273306,Bhathat,Uttar Pradesh,Y,Y,d
273307,Nichlaul,Uttar Pradesh,Y,Y,d
273308,Nautanwa,Uttar Pradesh,Y,Y,d
273309,Brijmanganj,Uttar Pradesh,Y,Y,d
273310,Bhathat,Uttar Pradesh,Y,Y,d
273311,Nichlaul,Uttar Pradesh,Y,Y,d
273401,Gorakhpur,Uttar Pradesh,Y,Y,d
273402,Barhalganj,Uttar Pradesh,Y,Y,d
273403,Kauriram,Uttar Pradesh,Y,Y,d
273404,Sikriganj,Uttar Pradesh,Y,Y,d
273405,Sohgaura,Uttar Pradesh,Y,Y,d
273406,Sikriganj,Uttar Pradesh,Y,Y,d
273407,Sikriganj,Uttar Pradesh,Y,Y,d
273408,Barhalganj,Uttar Pradesh,Y,Y,d
273409,Sikriganj,Uttar Pradesh,Y,Y,d
273411,Barhalganj,Uttar Pradesh,Y,Y,d
273412,Barhalganj,Uttar Pradesh,Y,Y,d
273413,Sohgaura,Uttar Pradesh,Y,Y,d
273414,Gorakhpur,Uttar Pradesh,N,N,d
273415,Gorakhpur,Uttar Pradesh,N,N,d
273416,Gorakhpur,Uttar Pradesh,N,N,d
273417,Gorakhpur,Uttar Pradesh,N,N,d
273506,Gorakhpur,Uttar Pradesh,N,N,d
273703,New Gorakhpur,Uttar Pradesh,N,N,d
274001,Deoria,Uttar Pradesh,Y,Y,d
274002,Deoria,Uttar Pradesh,N,N,d
274003,Deoria,Uttar Pradesh,Y,Y,d
274004,Deoria,Uttar Pradesh,N,N,d
274009,Deoria,Uttar Pradesh,N,N,d
274114,Kushinagar,Uttar Pradesh,N,N,d
274121,Chauri Chaura,Uttar Pradesh,N,N,d
274122,Barhaj,Uttar Pradesh,Y,Y,d
274123,Ayodhya,Uttar Pradesh,N,Y,d
274149,Kaptanganj,Uttar Pradesh,Y,Y,d
274182,Barhaj,Uttar Pradesh,Y,Y,d
274199,Kushinagar,Uttar Pradesh,N,N,d
274201,Deoria,Uttar Pradesh,Y,Y,d
274202,Deoria,Uttar Pradesh,Y,Y,d
274203,Kushinagar,Uttar Pradesh,Y,Y,d
274204,Deoria,Uttar Pradesh,Y,Y,d
274205,Barhaj,Uttar Pradesh,Y,Y,d
274206,Kushinagar,Uttar Pradesh,Y,Y,d
274207,Kushinagar,Uttar Pradesh,Y,Y,d
274208,Barhalganj,Uttar Pradesh,Y,Y,d
274226,Kushinagar,Uttar Pradesh,N,N,d
274249,Kaptanganj,Uttar Pradesh,Y,Y,d
274301,Kaptanganj,Uttar Pradesh,Y,Y,d
274302,Sewarhi,Uttar Pradesh,Y,Y,d
274303,Padrauna,Uttar Pradesh,Y,Y,d
274304,Padrauna,Uttar Pradesh,Y,Y,d
274305,Kaptanganj,Uttar Pradesh,Y,Y,d
274306,Kaptanganj,Uttar Pradesh,Y,Y,d
274307,Padrauna,Uttar Pradesh,Y,Y,d
274308,Padrauna,Uttar Pradesh,Y,Y,d
274309,Padrauna,Uttar Pradesh,Y,Y,d
274340,Deoria,Uttar Pradesh,N,N,d
274401,Kushinagar,Uttar Pradesh,Y,Y,d
274402,Kushinagar,Uttar Pradesh,Y,Y,d
274403,Kushinagar,Uttar Pradesh,Y,Y,d
274404,Kushinagar,Uttar Pradesh,Y,Y,d
274405,Deoria,Uttar Pradesh,Y,Y,d
274406,Sewarhi,Uttar Pradesh,Y,Y,d
274407,Sewarhi,Uttar Pradesh,Y,Y,d
274408,Kushinagar,Uttar Pradesh,Y,Y,d
274409,Sewarhi,Uttar Pradesh,Y,Y,d
274501,Salempur,Uttar Pradesh,Y,Y,d
274502,Salempur,Uttar Pradesh,Y,Y,d
274504,Deoria,Uttar Pradesh,N,N,d
274505,Salempur,Uttar Pradesh,Y,Y,d
274506,Salempur,Uttar Pradesh,Y,Y,d
274507,Deoria,Uttar Pradesh,N,N,d
274508,Salempur,Uttar Pradesh,Y,Y,d
274509,Salempur,Uttar Pradesh,Y,Y,d
274601,Barhaj,Uttar Pradesh,Y,Y,d
274602,Salempur,Uttar Pradesh,Y,Y,d
274603,Barhaj,Uttar Pradesh,Y,Y,d
274604,Barhaj,Uttar Pradesh,Y,Y,d
274700,Deoria,Uttar Pradesh,N,N,d
274701,Salempur,Uttar Pradesh,Y,Y,d
274702,Salempur,Uttar Pradesh,Y,Y,d
274703,Salempur,Uttar Pradesh,Y,Y,d
274704,Salempur,Uttar Pradesh,Y,Y,d
274705,Salempur,Uttar Pradesh,Y,Y,d
274708,Salempur,Uttar Pradesh,N,Y,d
274801,Khadda,Uttar Pradesh,Y,Y,d
274802,Khadda,Uttar Pradesh,Y,Y,d
274803,Khadda Up,Uttar Pradesh,N,Y,d
274805,Deoria,Uttar Pradesh,Y,Y,d
274806,Deoria,Uttar Pradesh,Y,Y,d
274807,Deoria,Uttar Pradesh,Y,Y,d
274808,Salempur,Uttar Pradesh,Y,Y,d
275101,Mau,Uttar Pradesh,Y,Y,d
275102,Mau,Uttar Pradesh,Y,Y,d
275103,Mau,Uttar Pradesh,Y,Y,d
275105,Ghosi,Uttar Pradesh,Y,Y,d
275107,Ghosi,Uttar Pradesh,N,Y,d
275120,Ghosi,Uttar Pradesh,Y,Y,d
275125,Azamgarh,Uttar Pradesh,N,N,d
275201,Mau,Uttar Pradesh,Y,Y,d
275202,Dullahapur,Uttar Pradesh,Y,Y,d
275203,Dullahpur,Uttar Pradesh,Y,Y,d
275204,SADAT,Uttar Pradesh,Y,Y,d
275205,SADAT,Uttar Pradesh,Y,Y,d
275207,Dullahpur,Uttar Pradesh,Y,Y,d
275301,Ghosi,Uttar Pradesh,Y,Y,d
275302,Ghosi,Uttar Pradesh,Y,Y,d
275303,Barhalganj,Uttar Pradesh,Y,Y,d
275304,Ghosi,Uttar Pradesh,Y,Y,d
275305,Mau,Uttar Pradesh,Y,Y,d
275306,Ghosi,Uttar Pradesh,Y,Y,d
275307,Ghosi,Uttar Pradesh,Y,Y,d
276001,Azamgarh,Uttar Pradesh,Y,Y,d
276103,Azamgarh,Uttar Pradesh,N,Y,d
276121,Jiyanpur,Uttar Pradesh,Y,Y,d
276122,Jiyanpur,Uttar Pradesh,Y,Y,d
276123,Katghar Lalganj,Uttar Pradesh,Y,Y,d
276124,Jiyanpur,Uttar Pradesh,Y,Y,d
276125,Jiyanpur,Uttar Pradesh,Y,Y,d
276126,Dullahpur,Uttar Pradesh,Y,Y,d
276127,Jiyanpur,Uttar Pradesh,Y,Y,d
276128,Azamgarh,Uttar Pradesh,Y,Y,d
276129,Chiraiyakot,Uttar Pradesh,Y,Y,d
276131,Chiraiyakot,Uttar Pradesh,Y,Y,d
276135,Nizamabad-UP,Uttar Pradesh,Y,Y,d
276136,Jiyanpur,Uttar Pradesh,Y,Y,d
276137,Rajesultanpur,Uttar Pradesh,Y,Y,d
276138,Jiyanpur,Uttar Pradesh,Y,Y,d
276139,Rajesultanpur,Uttar Pradesh,Y,Y,d
276140,Jiyanpur,Uttar Pradesh,Y,Y,d
276141,Nizamabad-UP,Uttar Pradesh,Y,Y,d
276142,Rajesultanpur,Uttar Pradesh,Y,Y,d
276143,Jalalpur,Uttar Pradesh,Y,Y,d
276165,Gorakhpur,Uttar Pradesh,N,N,d
276201,Azamgarh,Uttar Pradesh,Y,Y,d
276202,Azamgarh,Uttar Pradesh,Y,Y,d
276203,Aunrihar,Uttar Pradesh,Y,Y,d
276204,Mehnagar,Uttar Pradesh,Y,Y,d
276205,Azamgarh,Uttar Pradesh,Y,Y,d
276206,Nizamabad-UP,Uttar Pradesh,Y,Y,d
276207,Azamgarh,Uttar Pradesh,Y,Y,d
276208,Nizamabad-UP,Uttar Pradesh,Y,Y,d
276220,Azamgarh,Uttar Pradesh,N,N,d
276225,Azamgarh,Uttar Pradesh,N,Y,d
276228,Phulpur,Uttar Pradesh,N,N,d
276288,Shahganj,Uttar Pradesh,Y,Y,d
276301,Martinganj,Uttar Pradesh,Y,Y,d
276302,Azamgarh,Uttar Pradesh,Y,Y,d
276303,Azamgarh,Uttar Pradesh,Y,Y,d
276304,Phoolpur,Uttar Pradesh,Y,Y,d
276305,Phoolpur,Uttar Pradesh,Y,Y,d
276306,Ghosi,Uttar Pradesh,Y,Y,d
276320,Phulpur,Uttar Pradesh,N,N,d
276325,Phulpur,Uttar Pradesh,N,N,d
276401,Jiyanpur,Uttar Pradesh,Y,Y,d
276402,Chiraiyakot,Uttar Pradesh,Y,Y,d
276403,Chiraiyakot,Uttar Pradesh,Y,Y,d
276404,Azamgarh,Uttar Pradesh,Y,Y,d
276405,Ghosi,Uttar Pradesh,Y,Y,d
276406,Azamgarh,Uttar Pradesh,Y,Y,d
276706,Azamgarh,Uttar Pradesh,N,N,d
277001,Ballia,Uttar Pradesh,Y,Y,d
277011,Ballia,Uttar Pradesh,N,Y,d
277121,Phephna,Uttar Pradesh,Y,Y,d
277122,Phephna,Uttar Pradesh,Y,Y,d
277123,Sikandarpur,Uttar Pradesh,Y,Y,d
277124,Sikandarpur,Uttar Pradesh,Y,Y,d
277201,Bariya,Uttar Pradesh,Y,Y,d
277202,Ballia,Uttar Pradesh,Y,Y,d
277203,Ballia,Uttar Pradesh,Y,Y,d
277204,Bariya,Uttar Pradesh,Y,Y,d
277205,Reoti,Uttar Pradesh,Y,Y,d
277207,Sikandarpur,Uttar Pradesh,Y,Y,d
277208,Bariya,Uttar Pradesh,Y,Y,d
277209,Reoti,Uttar Pradesh,Y,Y,d
277210,Ballia,Uttar Pradesh,Y,Y,d
277211,Reoti,Uttar Pradesh,Y,Y,d
277212,Dullahpur,Uttar Pradesh,Y,Y,d
277213,Ballia,Uttar Pradesh,Y,Y,d
277214,Bariya,Uttar Pradesh,Y,Y,d
277216,Bariya,Uttar Pradesh,Y,Y,d
277218,Bariya,Uttar Pradesh,Y,Y,d
277219,Ballia,Uttar Pradesh,Y,Y,d
277301,Ballia,Uttar Pradesh,Y,Y,d
277302,Sikandarpur,Uttar Pradesh,Y,Y,d
277303,Sikandarpur,Uttar Pradesh,Y,Y,d
277304,Ballia,Uttar Pradesh,Y,Y,d
277305,Bariya,Uttar Pradesh,Y,Y,d
277306,Ballia,Uttar Pradesh,Y,Y,d
277307,Bariya,Uttar Pradesh,Y,Y,d
277401,Ballia,Uttar Pradesh,Y,Y,d
277402,Reoti,Uttar Pradesh,Y,Y,d
277403,Reoti,Uttar Pradesh,Y,Y,d
277405,Ballia,Uttar Pradesh,Y,Y,d
277406,Kushinagar,Uttar Pradesh,N,Y,d
277501,VARANASI,Uttar Pradesh,Y,Y,d
277502,Phephna,Uttar Pradesh,Y,Y,d
277503,Phephna,Uttar Pradesh,Y,Y,d
277504,Phephna,Uttar Pradesh,Y,Y,d
277506,Phephna,Uttar Pradesh,Y,Y,d
277514,Ballia,Uttar Pradesh,N,Y,d
277612,Azamgarh,Uttar Pradesh,N,N,d
280001,Nandgoan Barsana,Maharashtra,N,N,d
280002,Agra,Uttar Pradesh,N,N,d
281001,Mathura,Uttar Pradesh,Y,Y,d
281002,Mathura,Uttar Pradesh,Y,Y,d
281003,Mathura,Uttar Pradesh,Y,Y,d
281004,Mathura,Uttar Pradesh,Y,Y,d
281005,Mathura,Uttar Pradesh,Y,Y,d
281006,Mathura,Uttar Pradesh,Y,Y,d
281008,Mathura,Uttar Pradesh,N,N,d
281010,Agra,Uttar Pradesh,N,Y,d
281015,Mathura,Uttar Pradesh,N,N,d
281104,Jalesar,Uttar Pradesh,Y,Y,d
281112,Agra,Uttar Pradesh,N,N,d
281121,Vrindavan,Uttar Pradesh,Y,Y,d
281122,Mathura,Uttar Pradesh,Y,Y,d
281123,Mathura,Uttar Pradesh,Y,Y,d
281124,Vrindaban,Uttar Pradesh,N,N,d
281201,Khair,Uttar Pradesh,Y,Y,d
281202,Vrindavan,Uttar Pradesh,Y,Y,d
281203,Chhata,Uttar Pradesh,Y,Y,d
281204,Vrindavan,Uttar Pradesh,Y,Y,d
281205,Khair,Uttar Pradesh,Y,Y,d
281206,Hathras,Uttar Pradesh,Y,Y,d
281301,Mathura,Uttar Pradesh,Y,Y,d
281302,Mathura,Uttar Pradesh,Y,Y,d
281303,Mathura,Uttar Pradesh,Y,Y,d
281304,Hathras,Uttar Pradesh,Y,Y,d
281305,Mathura,Uttar Pradesh,Y,Y,d
281306,Hathras,Uttar Pradesh,Y,Y,d
281307,Jalesar,Uttar Pradesh,Y,Y,d
281308,Mathura,Uttar Pradesh,Y,Y,d
281401,Chhata,Uttar Pradesh,Y,Y,d
281402,Vrindavan,Uttar Pradesh,Y,Y,d
281403,Chhata,Uttar Pradesh,Y,Y,d
281404,Chhata,Uttar Pradesh,Y,Y,d
281405,Chhata,Uttar Pradesh,Y,Y,d
281406,Vrindavan,Uttar Pradesh,Y,Y,d
281501,Mathura,Uttar Pradesh,Y,Y,d
281502,Mathura,Uttar Pradesh,Y,Y,d
281503,Mathura,Uttar Pradesh,Y,Y,d
281504,Chhata,Uttar Pradesh,Y,Y,d
282000,Agra,Uttar Pradesh,N,N,d
282001,Agra,Uttar Pradesh,Y,Y,d
282002,Agra,Uttar Pradesh,Y,Y,d
282003,Agra,Uttar Pradesh,Y,Y,d
282004,Agra,Uttar Pradesh,Y,Y,d
282005,Agra,Uttar Pradesh,Y,Y,d
282006,Agra,Uttar Pradesh,Y,Y,d
282007,Agra,Uttar Pradesh,Y,Y,d
282008,Agra,Uttar Pradesh,Y,Y,d
282009,Agra,Uttar Pradesh,Y,Y,d
282010,Agra,Uttar Pradesh,Y,Y,d
282011,Agra,Uttar Pradesh,N,N,d
283002,Firozabad,Uttar Pradesh,N,N,d
283101,Kirauli,Uttar Pradesh,Y,Y,d
283102,Kirauli,Uttar Pradesh,Y,Y,d
283103,Firozabad,Uttar Pradesh,Y,Y,d
283104,Fatehabad-UP,Uttar Pradesh,Y,Y,d
283105,Kirauli,Uttar Pradesh,Y,Y,d
283107,Kirauli,Uttar Pradesh,N,N,d
283110,Kirauli,Uttar Pradesh,Y,Y,d
283111,Fatehabad-UP,Uttar Pradesh,Y,Y,d
283112,Kheragarh,Uttar Pradesh,Y,Y,d
283113,Fatehabad-UP,Uttar Pradesh,Y,Y,d
283114,Fatehabad-Up,Uttar Pradesh,Y,Y,d
283115,Kheragarh,Uttar Pradesh,Y,Y,d
283119,Kheragarh,Uttar Pradesh,Y,Y,d
283121,Kheragarh,Uttar Pradesh,Y,Y,d
283122,Kirauli,Uttar Pradesh,Y,Y,d
283123,Fatehabad-Up,Uttar Pradesh,Y,Y,d
283124,Kheragarh,Uttar Pradesh,Y,Y,d
283125,Fatehabad-UP,Uttar Pradesh,Y,Y,d
283126,Agra,Uttar Pradesh,Y,Y,d
283130,Shikohabad,Uttar Pradesh,Y,Y,d
283135,Shikohabad,Uttar Pradesh,Y,Y,d
283136,Firozabad,Uttar Pradesh,Y,Y,d
283141,Shikohabad,Uttar Pradesh,Y,Y,d
283142,Shikohabad,Uttar Pradesh,Y,Y,d
283145,Shikohabad,Uttar Pradesh,Y,Y,d
283151,Shikohabad,Uttar Pradesh,Y,Y,d
283152,Etah,Uttar Pradesh,Y,Y,d
283201,Tundla,Uttar Pradesh,Y,Y,d
283202,Tundla,Uttar Pradesh,Y,Y,d
283203,Firozabad,Uttar Pradesh,Y,Y,d
283204,Tundla,Uttar Pradesh,Y,Y,d
283205,Firozabad,Uttar Pradesh,Y,Y,d
283206,Firozabad,Uttar Pradesh,Y,Y,d
283207,Firozabad,Uttar Pradesh,Y,Y,d
284001,Jhansi,Uttar Pradesh,Y,Y,d
284002,Jhansi,Uttar Pradesh,Y,Y,d
284003,Jhansi,Uttar Pradesh,Y,Y,d
284004,Jns,Uttar Pradesh,N,N,d
284028,Agra,Uttar Pradesh,N,N,d
284120,Jhansi,Uttar Pradesh,Y,Y,d
284121,Jhansi,Uttar Pradesh,Y,Y,d
284122,Lalitpur,Uttar Pradesh,Y,Y,d
284123,Lalitpur,Uttar Pradesh,Y,Y,d
284124,Lalitpur,Uttar Pradesh,Y,Y,d
284125,Talbahat,Uttar Pradesh,Y,Y,d
284126,Talbahat,Uttar Pradesh,Y,Y,d
284127,Jhansi,Uttar Pradesh,Y,Y,d
284128,Jhansi,Uttar Pradesh,Y,Y,d
284129,Jhansi,Uttar Pradesh,Y,Y,d
284135,Jhansi,Uttar Pradesh,Y,Y,d
284136,Talbahat,Uttar Pradesh,Y,Y,d
284201,Niwari,Madhya Pradesh,Y,Y,d
284202,Chirgaon,Uttar Pradesh,Y,Y,d
284203,GURUSARAI,Uttar Pradesh,Y,Y,d
284204,Mauranipur,Uttar Pradesh,Y,Y,d
284205,Mauranipur,Uttar Pradesh,Y,Y,d
284206,GURUSARAI,Uttar Pradesh,Y,Y,d
284301,Chirgaon,Uttar Pradesh,Y,Y,d
284302,Poonchh,Uttar Pradesh,Y,Y,d
284303,Poonchh,Uttar Pradesh,Y,Y,d
284304,Poonchh,Uttar Pradesh,Y,Y,d
284305,Chirgaon,Uttar Pradesh,Y,Y,d
284306,Poonchh,Uttar Pradesh,Y,Y,d
284401,Talbahat,Uttar Pradesh,Y,Y,d
284402,Mahrauni,Uttar Pradesh,Y,Y,d
284403,Lalitpur,Uttar Pradesh,Y,Y,d
284404,Mahrauni,Uttar Pradesh,Y,Y,d
284405,Mahrauni,Uttar Pradesh,Y,Y,d
284406,Mahrauni,Uttar Pradesh,Y,Y,d
284407,Lalitpur,Uttar Pradesh,N,Y,d
284419,Jhansi,Uttar Pradesh,Y,Y,d
284501,Lalitpur,Uttar Pradesh,Y,Y,d
285001,Orai,Uttar Pradesh,Y,Y,d
